smiles,order,ma_exact,ma_heur
[H]OC([H])([H])[C@]1(C([H])([H])[H])OC([H])([H])C1=O,1,5.0,6.5
[H]Oc1c([H])c([H])c([H])n1C([H])([H])C([H])([H])[H],1,6.0,6.59
[H]C([H])([H])C([H])([H])n1nnnn1,2,5.0,6.08
[H]N([H])C(=O)N(C(=O)C([H])([H])[H])C([H])([H])[H],1,5.0,5.0
[H]OC([H])([H])[C@]1([H])[N@@H+]2C([H])([H])[C@]([H])(O[H])[C@@]21[H],1,5.0,8.17
[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@]1([H])OC1([H])[H],1,4.0,6.59
[H]C1=C([H])[C@@]([H])(C([H])([H])[H])OC1([H])[H],1,4.0,6.31
[H]C([H])([H])O[C@]12C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H],1,6.0,8.32
[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],1,4.0,8.46
[H]C#C[C@@]1([H])C(=O)[C@]2([H])[N@H+]1C2([H])[H],1,6.0,7.81
[H][N-][C@@H]1O[C@]([H])(C([H])([H])[H])C([H])=C([H])C1([H])[H],1,6.0,6.67
[H]c1oc([H])c(N([H])[H])c1C#N,2,5.0,6.08
[H][N-]C1O[C@]([H])(C([H])([H])[H])[C@]1([H])OC([H])([H])[H],1,5.0,6.67
[H]C1=NC([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])O1,1,6.0,6.75
[H]C1([H])C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C1([H])[H],2,5.0,6.75
[H]C(=O)C1=C([H])N([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1,6.0,6.59
[H]O[C@]1([H])[C@@]2([H])C([H])=C([H])[C@]1([H])[N@H+]2C([H])([H])[H],1,6.0,8.17
[H]O[C@@]1([H])[C@]2([H])[N@H+]3[C@]2([H])C([H])=C([H])[C@]31[H],1,6.0,9.5
[H]N1C([H])([H])C(=O)[C@@]1([H])C#CC([H])([H])[H],1,6.0,6.41
[H]O[C@@]([H])(C#N)C([H])([H])N([H])[H],1,4.0,4.58
[H]C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],1,4.0,5.32
[H]OC([H])([H])c1c([H])c([H])n([H])c1C([H])([H])[H],1,5.0,6.59
[H]C1=C([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],2,5.0,6.96
[H]C1=C(C#N)[C@@]2([H])[N@@H+](C1([H])[H])C2([H])[H],1,6.0,7.91
[H][N-]C1O[C@]2([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],1,5.0,8.17
[H]O[C@]1([H])C([H])=C([H])[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],1,6.0,8.17
[H]C([H])([H])C([H])(O[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])[H],1,4.0,6.96
[H]N1[C@]2(C([H])([H])[H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@]12[H],1,5.0,8.25
[H]C#C[C@]([H])(O[H])C(=O)OC([H])([H])[H],1,5.0,4.81
[H][N-]C1N(C([H])=O)C([H])([H])[C@]1([H])C([H])([H])[H],1,6.0,6.59
[H]/N=C(\[H])N(C([H])=O)C([H])([H])C([H])=O,1,6.0,4.81
[H]C#C[C@]([H])(O[H])C([H])([H])[H],1,3.0,4.46
[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.46
[H]N([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],1,4.0,5.0
[H]C(=O)N([H])/C([H])=N/C([H])([H])C([H])=O,1,6.0,4.81
[H]OC([H])([H])[C@@]12O[C+]([H])[NH2+][C@]1([H])C2([H])[H],1,6.0,8.09
[H]O[C@]1([H])C([H])([H])[C@@]1(C(=O)C([H])([H])[H])C([H])([H])[H],1,5.0,6.67
[H]C(=O)N([H])C(=O)N([H])[H],1,3.0,4.32
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],1,5.0,5.25
[H]O[C@]1(C#N)C([H])([H])C([H])([H])[C@]1([H])N([H])[H],1,6.0,6.5
[H]c1oc(C([H])([H])N([H])[H])nc1C([H])([H])[H],2,6.0,6.5
[H]N([H])[C@@]([H])(C#N)[C@]([H])(C#N)N([H])[H],2,4.0,4.81
[H]C#C[C@]1([H])[NH2+][C+]([H])OC1([H])[H],1,6.0,6.31
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]2([H])[C@@]1([H])C#N,1,6.0,7.91
[H]C([H])([H])C1=C(C([H])([H])[H])[C@@]2([H])O[C@]1([H])C2([H])[H],2,5.0,8.17
[H]C(=O)C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.67
[H]O[C@@]([H])(C([H])=O)C([H])([H])OC([H])([H])C([H])([H])[H],1,4.0,5.17
[H]N1[C@@]2([H])[C@@]3([H])O[C@@]3(C([H])([H])[H])[C@@]12C([H])([H])[H],1,5.0,9.59
[H]C1=C([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])=C1[H],1,5.0,6.82
[H]C(=O)C([H])([H])[C@@]1([H])N([H])[C@@]1([H])C#N,1,6.0,6.31
[H]C1=C(C([H])([H])[H])N([H])C(=O)OC1([H])[H],2,7.0,6.41
[H]C([H])([H])C([H])([N@H+]1C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])[H],1,4.0,6.89
[H]C(=O)N([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],1,6.0,8.09
[H]N1C([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,6.75
[H]N(C(=O)C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],1,6.0,6.75
[H]C1([H])O[C@@]2([H])C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],1,4.0,9.5
[H]C1([H])C(=O)C([H])([H])[NH+]1C([H])(C([H])([H])[H])C([H])([H])[H],2,5.0,6.82
[H]N1[C@@]2([H])[C@]3(OC3([H])[H])C([H])([H])C([H])([H])[C@@]12[H],1,6.0,9.59
[H]C1=C([H])C([H])([H])N([H])C(=O)OC1([H])[H],1,7.0,6.41
[H]C(=O)C#CC([H])([H])[H],2,3.0,4.17
[H]C#C[C@]([H])(C([H])=O)C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.17
[H]C#C[C@@]([H])(C#N)N([H])[H],1,4.0,4.32
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])O[C@]12[H],1,6.0,8.17
[H]N([H])[C@@]1([H])C([H])([H])C([H])([H])O[C@@]1([H])C#N,1,6.0,6.5
[H]O[C@@]1([H])C([H])([H])OC([H])([H])[C@@]1([H])O[H],1,4.0,6.41
[H]C(=O)OC([H])([H])C([H])([H])OC([H])([H])[H],1,4.0,4.91
[H]C([H])([H])[N@@H+]1[C@@]2([H])[C@]3([H])C([H])([H])[C@@]([H])(C3([H])[H])[C@@]12[H],2,6.0,9.82
[H]C1([H])OC2(C([H])([H])OC2([H])[H])C1([H])[H],2,3.0,7.91
[H]O[C@@]12C([H])([H])[C@@]3([H])C(=O)[C@]1([H])[C@@]23[H],1,5.0,9.31
[H]c1oc(C([H])([H])[H])c(N([H])C([H])([H])[H])c1[H],1,6.0,6.59
[H]C#C[C@@]([H])(N([H])[H])C([H])([H])C(=O)O[H],1,6.0,4.91
[H]C1([H])C([H])([H])C12[C@@]1([H])OC([H])([H])[C@]2([H])C1([H])[H],1,5.0,9.67
[H]C#CC(=O)N([H])C1([H])C([H])([H])C1([H])[H],1,6.0,6.41
[H]N(C([H])([H])C#N)C([H])([H])[C@]1([H])N([H])C1([H])[H],1,5.0,6.59
[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],1,5.0,6.82
[H]C1([H])O[C@@]2([H])C([H])([H])O[C@@]2([H])C1=O,1,4.0,7.81
[H]OC([H])([H])C1(C([H])([H])O[H])C([H])([H])[C@@]1([H])O[H],1,4.0,6.67
[H]/N=C(\[H])N([H])C(=O)C([H])=O,2,5.0,4.46
[H]N1C([H])([H])[C@]2(N([H])[H])[C@]([H])(C#N)[C@]12[H],1,5.0,7.91
[H]C#CC([H])([H])[H],6,1.0,3.81
[H]N([H])C(=O)[C@@]12O[C@]1([H])C([H])([H])C2([H])[H],1,6.0,7.91
[H]C1([H])[C@@]2([H])[C@]3(OC3([H])[H])[C@@]3([H])[C@]1([H])[C@@]23[H],1,5.0,11.0
[H]/N=C(\[H])N(C([H])=O)C(=O)N([H])[H],2,5.0,4.7
[H]C(=O)c1c(C([H])([H])[H])oc([H])c1[H],2,5.0,6.31
[H]C(=O)C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],2,5.0,5.17
[H]c1onc(C([H])([H])[H])c1N([H])[H],2,6.0,6.2
[H]C([H])([H])O[C@]([H])(C([H])([H])C([H])([H])[H])[C@]1([H])OC1([H])[H],1,5.0,6.82
[H]O[C@@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],1,5.0,6.96
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H],1,6.0,6.82
[H]C(=O)[C@@]([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.09
[H]c1nc(C#CC([H])([H])[H])c([H])n1[H],2,7.0,6.31
[H]C(=O)N([H])[C@]([H])(C([H])([H])[H])[C@]1([H])N([H])C1([H])[H],1,5.0,6.67
[H]C(=O)N([H])C(=O)N([H])C([H])([H])C([H])([H])[H],1,4.0,5.0
[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1,4.0,5.46
[H]O[C@@]1([H])[C@@](C#N)(O[H])[C@@]1([H])N([H])[H],1,5.0,6.31
[H]N1C(OC([H])([H])[H])[NH2+]C([H])([H])[C@@]1([H])C([H])([H])[H],1,5.0,6.89
[H]Oc1nc(N([H])C([H])([H])[H])c([H])o1,1,7.0,6.31
[H]C#Cc1nc(O[H])c([H])n1[H],2,7.0,6.08
[H][N-]C1=C([H])N=C([H])C(O[H])O1,1,7.0,6.2
[H]c1nc(C([H])([H])[H])c(=O)oc1[H],2,7.0,6.2
[H]c1nc(C([H])([H])C([H])([H])[H])oc1N([H])[H],1,7.0,6.5
[H]C([H])(C#N)C([H])([H])[NH+]1C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.75
[H]c1nn([H])nc1C#N,2,4.0,5.67
[H][N-]C1OC(=O)[C@@]2([H])N([H])[C@@]12[H],1,6.0,7.7
[H]/N=C(\N([H])C([H])=O)C([H])([H])C([H])([H])O[H],1,6.0,5.0
[H]c1nc([H])c(N([H])[H])c(=O)o1,1,7.0,6.08
[H]N([H])C(=O)C([H])([H])[C@@]([H])(C#N)N([H])[H],1,5.0,4.91
[H]OC([H])([H])[C@@]12[N@@H+](C1([H])[H])C([H])([H])[C@@]2([H])O[H],1,5.0,8.17
[H]O[C@@]1([H])C([H])([H])O[C@@]1([H])C([H])([H])C#N,1,5.0,6.41
[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])O[C@]1([H])C([H])([H])[H],1,4.0,6.82
[H]OC([H])([H])[C@@](O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.46
[H]C(=O)C([H])([H])[C@]1([H])O[C+]([H])[NH2+]C1([H])[H],1,7.0,6.59
[H]C1=C(C([H])([H])[H])C([H])([H])[C@@]([H])(C#N)C1([H])[H],1,5.0,6.59
[H]OC([H])([H])[C@@]([H])(O[H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],1,4.0,6.67
[H]C#CC1=C([H])OC([N-][H])O1,1,6.0,6.08
[H]c1nc([H])n([H])c1C#N,2,6.0,5.82
[H]C([H])([H])[C@]12C(=O)[C@]3([H])[N@H+](C1([H])[H])[C@]23[H],1,6.0,9.5
[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1,5.0,5.17
[H]C1([H])O[C@]([H])(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],1,5.0,6.67
[H]C#Cc1oc(O[H])nc1[H],2,7.0,5.96
[H]C([H])([H])C1(C([H])([H])[H])O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],2,5.0,8.32
[H]O[C@@]([H])(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])[H],1,5.0,5.25
[H]O[C@]1([H])C([H])([H])O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[H],1,4.0,6.82
[H]C([H])([H])O[C@]([H])(C#CC#N)C([H])([H])[H],1,6.0,4.91
[H]O[C@@]1([H])C([H])=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.82
[H]C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.75
[H]c1nc(C([H])([H])[H])c(C#N)n1[H],2,6.0,6.2
[H]N([H])C(=O)C([H])(C(=O)N([H])[H])N([H])[H],2,4.0,4.91
[H]C([H])([H])N1C(=O)[C@]([H])(C#N)C1([H])[H],1,6.0,6.31
[H]N1C([H])([H])[C@]1([H])[C@]1([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],1,6.0,8.25
[H][N-]C1OC2(C([H])([H])OC2([H])[H])C1([H])[H],1,4.0,8.0
[H]C([H])([H])C1([C@]2([H])OC2([H])[H])C([H])([H])OC1([H])[H],1,5.0,8.17
[H]O[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.46
[H][N-]C1O[C@]([H])(C([H])([H])[H])C(C([H])([H])[H])=C1[H],1,6.0,6.67
[H]N(C([H])([H])[H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])[H],1,6.0,5.25
[H]O[C@@]12C([H])([H])[C@]1([H])[N@H+](C([H])([H])[H])[C@]2([H])C([H])([H])[H],1,6.0,8.32
[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],1,3.0,5.32
[H]O[C@@]1([H])C(C([H])([H])[H])=C([H])C([H])([H])C1([H])[H],1,5.0,6.59
[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=O,1,5.0,5.32
[H]C(=O)C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],2,5.0,6.5
[H]O[C@@]12C(=O)N([H])[C@]1([H])[C@]2([H])C([H])([H])[H],1,6.0,7.91
[H]N1C(=O)C([H])([H])[C@]1([H])C1([H])C([H])([H])C1([H])[H],1,5.0,8.09
[H]OC([H])([H])[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H],1,6.0,6.96
[H]C1=C([H])[C@]2([H])O[C@@]1(C([H])([H])[H])C2([H])[H],1,5.0,7.91
[H]C(=O)N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],2,5.0,5.09
[H]OC([H])([H])c1nc([H])c([H])c([H])c1[H],2,6.0,6.41
[H]OC([H])([H])C(=O)[C@@]([H])(O[H])C([H])=O,1,4.0,4.81
[H]OC(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H],1,5.0,5.25
[H]OC([H])([H])C([H])([H])[C@]1([H])C(=O)OC1([H])[H],1,5.0,6.5
[H]C1([H])C([H])([H])C([H])([C@]2([H])OC2([H])[H])C1([H])[H],1,5.0,8.09
[H]C([H])([H])O[C@]12C([H])([H])[C@@]1([H])[C@@]1([H])O[C@]12[H],1,5.0,9.5
[H]O[C@]1([H])[C@]2([H])O[C@@]3([H])[C@]2([H])[C@]31C([H])([H])[H],1,5.0,9.5
[H][N-]C(OC1([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],1,6.0,6.82
[H]C(=O)[C@]1([H])[N@@H+](C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],1,6.0,6.82
[H]N([H])C(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],2,5.0,5.09
[H][N-]C1OC(=O)C([H])([H])[C@]1([H])N([H])[H],1,6.0,6.41
[H]Oc1nnoc1N([H])[H],2,5.0,5.82
[H]OC([H])([H])[C@]12O[C@]([H])(C([H])([H])C1([H])[H])C2([H])[H],1,4.0,8.17
[H]O[C@]([H])(C#CC([H])([H])[H])C(=O)C([H])([H])[H],1,6.0,5.0
[H]O[C@@]1(C([H])([H])[H])[C@]2([H])[NH2+][C+]([H])O[C@@]21[H],1,6.0,8.09
[H]C1([H])C([H])([H])[C@]2([H])O[C@@]1([H])O[C@]2([H])C([H])([H])[H],1,5.0,8.17
[H]O[C@@]12C([H])=C([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],1,6.0,8.17
[H]C1=C(N([H])[H])C([H])([H])C([H])([H])OC1=O,1,6.0,6.41
[H][N-]C1OC([H])=C(OC([H])([H])[H])O1,1,5.0,6.31
[H]C([H])([H])C([H])([H])[C@@]12OC(=O)[C@]1([H])C2([H])[H],1,5.0,8.0
[H]OC([H])([H])C(=O)C([H])([H])OC([H])=O,1,5.0,4.81
[H]O[C@]1([H])C([H])([H])[C@@]2(N([H])[C@]2([H])C([H])([H])[H])C1([H])[H],1,5.0,8.25
[H][N-][C+]([H])OC([H])([H])C(=O)C([H])([H])O[H],2,5.0,4.91
[H]C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1,6.0,7.08
[H]O[C@@]12C(=O)C([H])([H])[C@]1([H])C2([H])[H],1,5.0,7.7
[H]C([H])(C#N)OC([H])([H])C([H])([H])[H],1,3.0,4.7
[H]O[C@@]12C([H])([H])[C@]1(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[H],1,4.0,8.32
[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],1,5.0,5.32
[H]C([H])([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],1,4.0,6.59
[H]C#C[C@]1([H])N([H])[C@]1([H])[C@]([H])(O[H])C([H])([H])[H],1,6.0,6.59
[H]C([H])([H])C#C[C@@]1([H])O[C@@]1([H])C([H])([H])[H],1,5.0,6.41
[H]O[C@]1([H])[C@]2([H])O[C@@]1([H])[C@@]21OC1([H])[H],2,4.0,9.31
[H]O[C@@]1([H])[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])C([H])([H])[H],1,5.0,6.67
[H]O[C@]1([H])C(C([H])=O)=C([H])N([H])C1([H])[H],1,7.0,6.41
[H]ON[C@@H]1C([H])([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],1,6.0,8.17
[H]C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])C12C([H])([H])C2([H])[H],1,5.0,8.32
[H]O[C@]([H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])N([H])[C@@]1([H])C([H])([H])[H],1,5.0,6.89
[H]C([H])([H])[C@@]1(C#N)C([H])([H])[C@@]1([H])C#N,1,4.0,6.31
[H]C(=O)[C@]1([H])[C@@]2([H])C(=O)[C@]1([H])N2[H],1,6.0,7.7
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@@]1(C#N)C([H])([H])[H],1,5.0,6.75
[H]C#C[C@@]12[N@@H+](C1([H])[H])[C@@]([H])(C([H])([H])[H])C2([H])[H],1,5.0,8.17
[H]N1C(=O)[C@]2([H])OC([H])([H])[C@]12C([H])([H])[H],1,6.0,7.91
[H]C1=C(C([H])([H])[H])C([H])([H])O[C@]1([H])OC([H])([H])[H],1,5.0,6.67
[H]c1nc([H])nc(C([H])([H])[H])n1,2,4.0,6.08
[H]OC([H])([H])[C@@]1([H])C([H])=C([H])C([H])([H])[C@@]1([H])O[H],1,5.0,6.67
[H]C#C[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])O[H],1,4.0,5.17
[H]C#CC(C([H])([H])[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],2,4.0,5.46
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]12C([H])([H])[C@@]1([H])C([H])([H])[C@]12[H],1,4.0,9.82
[H]N([H])C(=O)[C@]1([H])OC1([H])[H],1,4.0,5.96
[H][N-][C+]([H])OC([H])([H])C([H])([H])N([H])C([H])=O,1,6.0,5.0
[H]C([H])([H])[N@H+]1[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[H],1,6.0,7.08
[H]C([H])([H])[N@@H+]1[C@]2([H])C(=O)[C@@]1([H])[C@]2([H])C([H])([H])[H],2,6.0,8.17
[H]C1([H])C(=O)OC([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1,5.0,6.67
[H]OC([H])([H])C(C([H])=O)(C([H])([H])[H])C([H])([H])[H],2,4.0,5.09
