point_group,order,max_rotation_order,confidence,tolerance_used,method,conformer_index,smiles,assembly_index
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnn(C([H])([H])[H])c1N([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])nnn1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1n([H])nn[n+]1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nnn(C([H])([H])[H])c1=O,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1onn[n+]1C([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])n1nnoc1=O,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(NC([H])([H])[H])[n+]1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nn[n+]([H])c1NC([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=NOC([NH2+]C([H])([H])[H])O1,6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[NH2+]C1ON=NO1,6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]c1nn([H])c(N([H])C([H])([H])[H])c1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1noc(N([H])C([H])([H])[H])c1[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnn([H])c1N([H])C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnoc1N([H])C([H])([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn([H])c([H])c1N([H])C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1c(N([H])C([H])([H])[H])nnn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]c1noc([H])c1N([H])C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1onnc1N([H])C([H])([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(N([H])C([H])([H])[H])n([H])n1,6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1noc(N([H])C([H])([H])[H])n1,6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1c(N([H])C([H])([H])[H])nn([H])c1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(N([H])C([H])([H])[H])nn1[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn([H])nc1N([H])C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(c1nnn([H])n1)C([H])([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1onc(N([H])C([H])([H])[H])c1[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(N([H])C([H])([H])[H])no1,6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nonc1N([H])C([H])([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(c1nnon1)C([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(OC([H])([H])[H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(OC([H])([H])[H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnoc1OC([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c([H])c1OC([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(OC([H])([H])[H])nnn1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc([H])c1OC([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onnc1OC([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(OC([H])([H])[H])n1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(OC([H])([H])[H])nn([H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(OC([H])([H])[H])nn1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])nc1OC([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nnc(OC([H])([H])[H])n1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onc(OC([H])([H])[H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(OC([H])([H])[H])no1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nonc1OC([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])Oc1nnon1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(C#N)c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(C#N)c1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnoc1C#N,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c([H])c1C#N,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C#N)nnn1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc([H])c1C#N,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onnc1C#N,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(C#N)n1,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C#N)nn([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(C#N)nn1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])nc1C#N,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onc(C#N)c1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(C#N)no1,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nonc1C#N,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,N#Cc1nnon1,5.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1nn[n+]([H])c([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H][N-]C1=C([H])NOC([H])=C1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1=NNOC([H])=C1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1nc([H])[n+]([H])nc1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1c([H])n[n+]([H])nc1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1nn[n+]([H])nc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1n[c+]([H])onc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,2.0,[H][N-]C1=C([H])NON=C1[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1=NNON=C1[H],5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1N=NN([H])[C+]([H])[NH2+]1,6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,N=N.[H]/N=C/NC([H])=O,4.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1=NNN([H])N=N1,5.82
Cs,2,1,0.73,0.5,pymatgen,2.0,[H][N-]C1=NNON=N1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1c([H])c([H])c([H])n[n+]1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1nc([H])c([H])n[n+]1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1c([H])nc([H])n[n+]1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1c([H])c([H])nn[n+]1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1nc([H])nn[n+]1[H],5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1ON=C([H])C([H])=C1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1N=C([H])C([H])=NO1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1ON=C([H])N=C1[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1ON=NC([H])=C1[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1N=C([H])N=NO1,5.82
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]c1nn([H])c(N([H])[H])c1N([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1noc(N([H])[H])c1N([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1nnn([H])c1N([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]N([H])c1nnoc1N([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]Oc1c([H])nn([H])c1N([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]Oc1nnn([H])c1N([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnoc1N([H])[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c(N([H])[H])c([H])nn1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]Oc1c(N([H])[H])nnn1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]c1c(N([H])[H])nn([H])c1N([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]c1c(N([H])[H])noc1N([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])c(N([H])[H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]Oc1noc(N([H])[H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnc(N([H])[H])c([H])n1,5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]c1nnc([H])c(N([H])[H])n1,5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]c1nnnnc1N([H])[H],5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1c(N([H])[H])c(N([H])[H])nn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]Oc1nn([H])c([H])c1N([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1onc(N([H])[H])c1N([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1noc([H])c1N([H])[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1nc(N([H])[H])n([H])n1,6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1noc(N([H])[H])n1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]Oc1nc(N([H])[H])n([H])n1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1noc(N([H])[H])n1,5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnc(N([H])[H])nc1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]c1nnnc(N([H])[H])n1,5.82
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]N([H])c1nnc(N([H])[H])n1[H],6.08
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]N([H])c1nnc(N([H])[H])o1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1nn([H])c(=O)n1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])c1nn([H])c(=O)o1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])c(N([H])[H])nn1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]Oc1nc(N([H])[H])nn1[H],5.96
C2,2,2,0.73,0.5,pymatgen,0.0,[H]N([H])c1nn([H])nc1N([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])nc1N([H])[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]c1onc(N([H])[H])[n+]1[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1ON=C(N([H])[H])O1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1noc(=O)n1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]N([H])c1noc(=O)o1,5.67
C2v,4,2,0.81,0.5,pymatgen,2.0,[H]N([H])c1nonc1N([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]c1noc(C([H])([H])N([H])[H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])C([H])([H])c1nnnn1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C([H])([H])c1nnon1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c([H])c([H])c1=O,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onc([H])c(=O)c1[H],5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,N=N.[H]C(=O)[C-]([H])CO,4.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(=O)c([H])no1,5.67
C2v,4,2,0.81,0.5,pymatgen,1.0,[H]c1nonc([H])c1=O,5.67
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]c1nonnc1=O,5.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,N=N.[H]C(=O)NC=O,4.08
C2v,4,2,0.81,0.5,pymatgen,0.0,O=c1nnonn1,5.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(=O)c([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(=O)n([H])nc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc([H])c(=O)n([H])n1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnn([H])c(=O)c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnn([H])c(=O)n1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(=O)c([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(=O)nc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(=O)c([H])n1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnoc(=O)c1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnoc(=O)n1,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1c([H])c([H])nn1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1onc([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1onnc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1c([H])nn([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nnn([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1c([H])noc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nnoc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nc([H])no1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nn([H])c([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nn([H])nc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1noc([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1noc([H])n1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nonc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)c1nnon1,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nc([H])c([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nnc([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nc([H])nc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1c([H])nnc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nnnc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nc([H])c([H])n1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nnc([H])n1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)n1nnnn1,5.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])nn([H])c1O[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnc([H])nc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nc([H])nnc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnnnc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nc(O[H])n([H])n1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnc([H])c([H])n1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnnc([H])n1,5.67
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]Oc1nnc(O[H])n1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1n([H])c(O[H])n[n+]1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])c(=O)n1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])c(=O)o1,5.67
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]Oc1nn([H])nc1O[H],5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1ON=C(O[H])O1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1noc(=O)o1,5.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1c([H])c([H])nn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1onc([H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1c([H])nnn1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1onnc1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1c([H])nn([H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1nnn([H])c1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1c([H])noc1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1nnoc1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1nc([H])nn1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1nc([H])no1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]OC([H])([H])c1nn([H])c([H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]OC([H])([H])c1nc([H])n([H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1nn([H])nc1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC([H])([H])c1noc([H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]OC([H])([H])c1noc([H])n1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1nonc1[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])c1nnon1,5.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONc1c([H])c([H])[n+]([H])c([H])c1[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONc1c([H])c([H])o[c+]([H])c1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONc1c([H])n[n+]([H])c([H])c1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONC1=C([H])NOC([H])=C1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONC1=C([H])NON=C1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],5.39
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],5.09
C2,2,2,0.73,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])/C(=N/O[H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C(=O)N([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],5.39
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])[C@]([H])(O[H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONC1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ON[C@H]1C([H])([H])[C@@](O[H])(C([H])([H])[H])C1([H])[H],6.75
C1,2,2,0.73,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],5.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#CC#C/C(=N/O[H])C([H])([H])[H],4.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O/N=C(/C#CC#N)C([H])([H])[H],4.58
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O/N=C(/C#CC([H])=O)C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])C([H])([H])/C(=N/O[H])C([H])([H])[H],5.09
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C([H])([H])C#N,5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C([H])([H])C([H])=O,5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])N([H])C([H])=O,5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-][C+]([H])OC([H])([H])/C(=N/O[H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])OC([H])=O,4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(/C#CC([H])([H])O[H])C([H])([H])[H],4.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O/N=C(/C#CC([H])([H])C([H])([H])[H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])O[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],5.39
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONC1C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONC1C([H])([H])N([H])C1(C([H])([H])[H])C([H])([H])[H],6.82
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ONC1C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]ON[C@H]1C([H])([H])C([H])([H])[C@]1(O[H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C/C(=N\O[H])C([H])([H])C#C[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C/C(=N\O[H])C([H])([H])C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C/C(=N\O[H])C([H])([H])C([H])=O,4.7
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C#C/C(C#CC([H])([H])[H])=N\O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(/C#CC([H])([H])[H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(/C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])([H])/C(=N/O[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])C#N)C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(/C([H])([H])C([H])=O)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C/C(=N\O[H])C([H])([H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C/C(=N\O[H])C([H])([H])OC([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C/C(=N\O[H])C([H])([H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C(N([H])O)C([H])([H])N([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(\C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])O[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O/N=C(/C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
