mol_index,id,smiles,point_group,order,max_rotation_order,confidence,method,assembly_index,source,success
3719,gdb_3756,[H]c1nn(C([H])([H])[H])c(C([H])([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3720,gdb_3757,[H]c1nn(C([H])([H])[H])c(N([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3721,gdb_3758,[H]Oc1c([H])c([H])nn1C([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3722,gdb_3759,[H]c1nc(C([H])([H])[H])n(C([H])([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3723,gdb_3760,[H]c1nc(N([H])[H])n(C([H])([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3724,gdb_3761,[H]Oc1nc([H])nn1C([H])([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3725,gdb_3762,[H]c1nn(C([H])([H])[H])c(=O)n1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3726,gdb_3763,[H][N-]c1oc([H])n[n+]1C([H])([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3727,gdb_3764,[H]c1nn(C([H])([H])[H])c(=O)o1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3728,gdb_3765,[H]C([H])([H])c1nnn(C([H])([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3729,gdb_3766,[H]N([H])c1nnn(C([H])([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3730,gdb_3767,[H]Oc1nnn(C([H])([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3731,gdb_3768,[H]c1nnn(C([H])([H])[H])c1C([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3732,gdb_3769,[H]c1nnn(C([H])([H])[H])c1N([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3733,gdb_3770,[H]Oc1c([H])nnn1C([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3734,gdb_3771,[H][N-]c1n([H])nn[n+]1C([H])([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3735,gdb_3772,[H]n1nnn(C([H])([H])[H])c1=O,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3736,gdb_3773,[H][N-]c1onn[n+]1C([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3737,gdb_3774,[H]C([H])([H])n1nnoc1=O,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3738,gdb_3775,[H]c1noc(NC([H])([H])[H])[n+]1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3739,gdb_3776,[H]n1nn[n+]([H])c1NC([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3740,gdb_3777,[H]C1=NOC([NH2+]C([H])([H])[H])O1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3741,gdb_3778,[H]C([H])([H])[NH2+]C1ON=NO1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3742,gdb_3779,[H]c1nn([H])c(N([H])C([H])([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3743,gdb_3780,[H]c1noc(N([H])C([H])([H])[H])c1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3744,gdb_3781,[H]c1nnn([H])c1N([H])C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3745,gdb_3782,[H]c1nnoc1N([H])C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3746,gdb_3783,[H]c1nn([H])c([H])c1N([H])C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3747,gdb_3784,[H]c1c(N([H])C([H])([H])[H])nnn1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3748,gdb_3785,[H]c1noc([H])c1N([H])C([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3749,gdb_3786,[H]c1onnc1N([H])C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3750,gdb_3787,[H]c1nc(N([H])C([H])([H])[H])n([H])n1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3751,gdb_3788,[H]c1noc(N([H])C([H])([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3752,gdb_3789,[H]c1c(N([H])C([H])([H])[H])nn([H])c1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3753,gdb_3790,[H]c1nc(N([H])C([H])([H])[H])nn1[H],C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3754,gdb_3791,[H]c1nn([H])nc1N([H])C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3755,gdb_3792,[H]N(c1nnn([H])n1)C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3756,gdb_3793,[H]c1onc(N([H])C([H])([H])[H])c1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3757,gdb_3794,[H]c1nc(N([H])C([H])([H])[H])no1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3758,gdb_3795,[H]c1nonc1N([H])C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3759,gdb_3796,[H]N(c1nnon1)C([H])([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3760,gdb_3797,[H]c1nn([H])c(OC([H])([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3761,gdb_3798,[H]c1noc(OC([H])([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3762,gdb_3799,[H]c1nnoc1OC([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3763,gdb_3800,[H]c1nn([H])c([H])c1OC([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3764,gdb_3801,[H]c1c(OC([H])([H])[H])nnn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3765,gdb_3802,[H]c1noc([H])c1OC([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3766,gdb_3803,[H]c1onnc1OC([H])([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3767,gdb_3804,[H]c1noc(OC([H])([H])[H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3768,gdb_3805,[H]c1c(OC([H])([H])[H])nn([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3769,gdb_3806,[H]c1nc(OC([H])([H])[H])nn1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3770,gdb_3807,[H]c1nn([H])nc1OC([H])([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3771,gdb_3808,[H]n1nnc(OC([H])([H])[H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3772,gdb_3809,[H]c1onc(OC([H])([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3773,gdb_3810,[H]c1nc(OC([H])([H])[H])no1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3774,gdb_3811,[H]c1nonc1OC([H])([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3775,gdb_3812,[H]C([H])([H])Oc1nnon1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3776,gdb_3813,[H]c1nn([H])c(C#N)c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3777,gdb_3814,[H]c1noc(C#N)c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3778,gdb_3815,[H]c1nnoc1C#N,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3779,gdb_3816,[H]c1nn([H])c([H])c1C#N,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3780,gdb_3817,[H]c1c(C#N)nnn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3781,gdb_3818,[H]c1noc([H])c1C#N,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3782,gdb_3819,[H]c1onnc1C#N,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3783,gdb_3820,[H]c1noc(C#N)n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3784,gdb_3821,[H]c1c(C#N)nn([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3785,gdb_3822,[H]c1nc(C#N)nn1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3786,gdb_3823,[H]c1nn([H])nc1C#N,Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3787,gdb_3824,[H]c1onc(C#N)c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3788,gdb_3825,[H]c1nc(C#N)no1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3789,gdb_3826,[H]c1nonc1C#N,Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3790,gdb_3827,N#Cc1nnon1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3791,gdb_3828,[H][N-]c1nn[n+]([H])c([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3792,gdb_3829,[H][N-]C1=C([H])NOC([H])=C1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3793,gdb_3830,[H][N-]C1=NNOC([H])=C1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3794,gdb_3831,[H][N-]c1nc([H])[n+]([H])nc1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3795,gdb_3832,[H][N-]c1c([H])n[n+]([H])nc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3796,gdb_3833,[H][N-]c1nn[n+]([H])nc1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3797,gdb_3834,[H][N-]c1n[c+]([H])onc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3798,gdb_3835,[H][N-]C1=C([H])NON=C1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3799,gdb_3836,[H][N-]C1=NNON=C1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3800,gdb_3837,[H][N-]C1N=NN([H])[C+]([H])[NH2+]1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3801,gdb_3838,N=N.[H]/N=C/NC([H])=O,C1,1,1,0.6900000000000001,pymatgen,4.0,assembly_theory_exact,True
3802,gdb_3839,[H][N-]C1=NNN([H])N=N1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3803,gdb_3840,[H][N-]C1=NNON=N1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3804,gdb_3841,[H][N-]c1c([H])c([H])c([H])n[n+]1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3805,gdb_3842,[H][N-]c1nc([H])c([H])n[n+]1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3806,gdb_3843,[H][N-]c1c([H])nc([H])n[n+]1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3807,gdb_3844,[H][N-]c1c([H])c([H])nn[n+]1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3808,gdb_3845,[H][N-]c1nc([H])nn[n+]1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3809,gdb_3846,[H][N-]C1ON=C([H])C([H])=C1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3810,gdb_3847,[H][N-]C1N=C([H])C([H])=NO1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3811,gdb_3848,[H][N-]C1ON=C([H])N=C1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3812,gdb_3849,[H][N-]C1ON=NC([H])=C1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3813,gdb_3850,[H][N-]C1N=C([H])N=NO1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3814,gdb_3851,[H]c1nn([H])c(N([H])[H])c1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3815,gdb_3852,[H]c1noc(N([H])[H])c1N([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3816,gdb_3853,[H]N([H])c1nnn([H])c1N([H])[H],C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3817,gdb_3854,[H]N([H])c1nnoc1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3818,gdb_3855,[H]Oc1c([H])nn([H])c1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3819,gdb_3856,[H]Oc1nnn([H])c1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3820,gdb_3857,[H]Oc1nnoc1N([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3821,gdb_3858,[H]Oc1c(N([H])[H])c([H])nn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3822,gdb_3859,[H]Oc1c(N([H])[H])nnn1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3823,gdb_3860,[H]c1c(N([H])[H])nn([H])c1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3824,gdb_3861,[H]c1c(N([H])[H])noc1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3825,gdb_3862,[H]Oc1nn([H])c(N([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3826,gdb_3863,[H]Oc1noc(N([H])[H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3827,gdb_3864,[H]c1nnc(N([H])[H])c([H])n1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3828,gdb_3865,[H]c1nnc([H])c(N([H])[H])n1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3829,gdb_3866,[H]c1nnnnc1N([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3830,gdb_3867,[H]c1c(N([H])[H])c(N([H])[H])nn1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3831,gdb_3868,[H]Oc1nn([H])c([H])c1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3832,gdb_3869,[H]c1onc(N([H])[H])c1N([H])[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3833,gdb_3870,[H]Oc1noc([H])c1N([H])[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3834,gdb_3871,[H]N([H])c1nc(N([H])[H])n([H])n1,C1,1,1,0.6900000000000001,pymatgen,4.0,assembly_theory_exact,True
3835,gdb_3872,[H]N([H])c1noc(N([H])[H])n1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3836,gdb_3873,[H]Oc1nc(N([H])[H])n([H])n1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3837,gdb_3874,[H]Oc1noc(N([H])[H])n1,Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3838,gdb_3875,[H]c1nnc(N([H])[H])nc1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3839,gdb_3876,[H]c1nnnc(N([H])[H])n1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3840,gdb_3877,[H]N([H])c1nnc(N([H])[H])n1[H],C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3841,gdb_3878,[H]N([H])c1nnc(N([H])[H])o1,C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3842,gdb_3879,[H]N([H])c1nn([H])c(=O)n1[H],C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3843,gdb_3880,[H]N([H])c1nn([H])c(=O)o1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3844,gdb_3881,[H]Oc1c([H])c(N([H])[H])nn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3845,gdb_3882,[H]Oc1nc(N([H])[H])nn1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3846,gdb_3883,[H]N([H])c1nn([H])nc1N([H])[H],C2,2,2,0.73,pymatgen,4.0,assembly_theory_exact,True
3847,gdb_3884,[H]Oc1nn([H])nc1N([H])[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3848,gdb_3885,[H][N-]c1onc(N([H])[H])[n+]1[H],C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3849,gdb_3886,[H][N-]C1ON=C(N([H])[H])O1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3850,gdb_3887,[H]N([H])c1noc(=O)n1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3851,gdb_3888,[H]N([H])c1noc(=O)o1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3852,gdb_3889,[H]N([H])c1nonc1N([H])[H],C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3853,gdb_3890,[H]c1noc(C([H])([H])N([H])[H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3854,gdb_3891,[H]N([H])C([H])([H])c1nnnn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3855,gdb_3892,[H]N([H])C([H])([H])c1nnon1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3856,gdb_3893,[H]c1nn([H])c([H])c([H])c1=O,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3857,gdb_3894,[H]c1onc([H])c(=O)c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3858,gdb_3895,N=N.[H]C(=O)[C-]([H])CO,C1,1,1,0.6900000000000001,pymatgen,4.0,assembly_theory_exact,True
3859,gdb_3896,[H]c1nc(=O)c([H])no1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3860,gdb_3897,[H]c1nonc([H])c1=O,C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3861,gdb_3898,[H]c1nonnc1=O,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3862,gdb_3899,N=N.[H]C(=O)NC=O,C1,1,1,0.6900000000000001,pymatgen,3.0,assembly_theory_exact,True
3863,gdb_3900,O=c1nnonn1,C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3864,gdb_3901,[H]c1nn([H])c(=O)c([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3865,gdb_3902,[H]c1nc(=O)n([H])nc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3866,gdb_3903,[H]c1nc([H])c(=O)n([H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3867,gdb_3904,[H]c1nnn([H])c(=O)c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3868,gdb_3905,[H]c1nnn([H])c(=O)n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3869,gdb_3906,[H]c1noc(=O)c([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3870,gdb_3907,[H]c1noc(=O)nc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3871,gdb_3908,[H]c1noc(=O)c([H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3872,gdb_3909,[H]c1nnoc(=O)c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3873,gdb_3910,[H]c1nnoc(=O)n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3874,gdb_3911,[H]C(=O)c1c([H])c([H])nn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3875,gdb_3912,[H]C(=O)c1onc([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3876,gdb_3913,[H]C(=O)c1onnc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3877,gdb_3914,[H]C(=O)c1c([H])nn([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3878,gdb_3915,[H]C(=O)c1nnn([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3879,gdb_3916,[H]C(=O)c1c([H])noc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3880,gdb_3917,[H]C(=O)c1nnoc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3881,gdb_3918,[H]C(=O)c1nc([H])no1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3882,gdb_3919,[H]C(=O)c1nn([H])c([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3883,gdb_3920,[H]C(=O)c1nn([H])nc1[H],Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3884,gdb_3921,[H]C(=O)c1noc([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3885,gdb_3922,[H]C(=O)c1noc([H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3886,gdb_3923,[H]C(=O)c1nonc1[H],Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3887,gdb_3924,[H]C(=O)c1nnon1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3888,gdb_3925,[H]C(=O)n1nc([H])c([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3889,gdb_3926,[H]C(=O)n1nnc([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3890,gdb_3927,[H]C(=O)n1nc([H])nc1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3891,gdb_3928,[H]C(=O)n1c([H])nnc1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3892,gdb_3929,[H]C(=O)n1nnnc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3893,gdb_3930,[H]C(=O)n1nc([H])c([H])n1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3894,gdb_3931,[H]C(=O)n1nnc([H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3895,gdb_3932,[H]C(=O)n1nnnn1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3896,gdb_3933,[H]Oc1c([H])nn([H])c1O[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3897,gdb_3934,[H]Oc1nnc([H])nc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3898,gdb_3935,[H]Oc1nc([H])nnc1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3899,gdb_3936,[H]Oc1nnnnc1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3900,gdb_3937,[H]Oc1nc(O[H])n([H])n1,Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3901,gdb_3938,[H]Oc1nnc([H])c([H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3902,gdb_3939,[H]Oc1nnnc([H])n1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3903,gdb_3940,[H]Oc1nnc(O[H])n1[H],C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3904,gdb_3941,[H][N-]c1n([H])c(O[H])n[n+]1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3905,gdb_3942,[H]Oc1nn([H])c(=O)n1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3906,gdb_3943,[H]Oc1nn([H])c(=O)o1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3907,gdb_3944,[H]Oc1nn([H])nc1O[H],C2v,4,2,0.81,pymatgen,4.0,assembly_theory_exact,True
3908,gdb_3945,[H][N-]C1ON=C(O[H])O1,C1,1,1,0.6900000000000001,pymatgen,5.0,assembly_theory_exact,True
3909,gdb_3946,[H]Oc1noc(=O)o1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3910,gdb_3947,[H]OC([H])([H])c1c([H])c([H])nn1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3911,gdb_3948,[H]OC([H])([H])c1onc([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3912,gdb_3949,[H]OC([H])([H])c1c([H])nnn1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3913,gdb_3950,[H]OC([H])([H])c1onnc1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3914,gdb_3951,[H]OC([H])([H])c1c([H])nn([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3915,gdb_3952,[H]OC([H])([H])c1nnn([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3916,gdb_3953,[H]OC([H])([H])c1c([H])noc1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3917,gdb_3954,[H]OC([H])([H])c1nnoc1[H],C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3918,gdb_3955,[H]OC([H])([H])c1nc([H])nn1[H],Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3919,gdb_3956,[H]OC([H])([H])c1nc([H])no1,C1,1,1,0.6900000000000001,pymatgen,6.0,assembly_theory_exact,True
3920,gdb_3957,[H]OC([H])([H])c1nn([H])c([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3921,gdb_3958,[H]OC([H])([H])c1nc([H])n([H])n1,Cs,2,1,0.73,pymatgen,5.0,assembly_theory_exact,True
3922,gdb_3959,[H]OC([H])([H])c1nn([H])nc1[H],Cs,2,1,0.73,pymatgen,4.0,assembly_theory_exact,True
3923,gdb_3960,[H]OC([H])([H])c1noc([H])c1[H],Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
3924,gdb_3961,[H]OC([H])([H])c1noc([H])n1,Cs,2,1,0.73,pymatgen,6.0,assembly_theory_exact,True
